Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
16.06471322,24.35216976,19.16659698,40.85338302,373.9174178,7.080402306,20.32823305,13.64202967,45.63844522,28.3385427,1.216067339,High Stress
25.92233796,25.87399572,22.16207172,68.54660539,925.0319277,5.942128194,13.78563753,16.13277452,31.01440433,24.82459424,1.056753,High Stress
18.78747757,25.6947082,23.26695155,67.82143591,549.2840906,5.567943289,23.86560243,25.01188515,37.43918968,35.03615268,0.080119393,High Stress
17.59843908,28.69144274,17.87581238,41.08530287,411.6364608,6.092363075,39.09453395,26.93215394,43.33934204,22.81295587,1.189742774,High Stress
37.96935395,23.85028028,22.57369247,45.09756552,915.1700435,6.765134356,10.32977171,28.81212407,40.91036896,47.70490556,0.85435897,High Stress
39.27096338,23.90135211,20.45088859,42.0214733,604.2202736,5.974021808,14.74326147,30.28049052,29.20386487,33.27722458,0.574470766,High Stress
39.47142973,27.51228804,15.61283742,47.88003402,373.7450699,7.253876177,21.02956611,41.22518084,21.21566107,22.74799633,1.602747922,Healthy
36.2498431,21.37936918,16.63756834,42.56016449,812.7305804,6.264057172,45.63561619,39.08107661,16.7938106,35.52084263,0.192994678,Healthy
11.28662808,18.77016944,18.91345802,68.15467108,361.398498,6.087428707,32.70784745,48.88299696,49.23985766,32.66104973,1.379489279,High Stress
19.12039761,28.48926412,18.21806413,52.67727401,218.3977761,6.930487149,42.36569836,39.1572471,19.04458981,24.69651483,1.426813744,High Stress
11.02918299,25.63556858,24.75396282,58.29578813,856.5252645,6.088720745,30.74475228,41.75041375,36.84011661,44.86702257,0.378188076,High Stress
25.69444988,18.8818536,21.12793277,43.44541038,874.1451048,7.408425755,23.83226557,43.20560786,30.02340604,47.85266787,1.099241139,Moderate Stress
38.11879129,19.09822006,22.92226921,53.38938363,566.7152651,7.099624506,44.20297648,12.29967684,45.52656915,21.56805982,1.879604259,Healthy
13.11249782,29.78890873,23.81125767,41.78461283,366.6693327,6.424536901,37.70132165,49.97641631,10.44032435,28.90327687,0.413783999,High Stress
34.76053596,28.51280941,22.86284977,49.14202089,227.3505267,7.195829437,30.13415567,40.87890479,30.98698106,40.74077506,0.953817258,Healthy
34.41753861,29.40545208,23.73571154,69.23538702,625.1472084,5.656725377,23.63942759,24.43540611,49.29162429,49.78497556,0.095209499,Healthy
23.33988983,24.6999043,24.79546875,46.3065624,925.6225739,6.827433081,31.58545756,31.69004027,29.76758431,21.01791349,0.083605249,Moderate Stress
30.39024146,28.10065315,23.89043827,41.3684821,209.542369,5.693779404,28.90693569,35.90772573,30.81301258,41.61591302,1.211894614,Healthy
18.86621618,25.60416037,23.64157259,57.37937524,839.0471824,6.064985754,10.83126777,15.61600079,41.07091155,20.43295225,0.827233647,High Stress
31.90676042,18.12058211,22.84980126,68.91920797,689.9370441,6.352590162,18.28591791,17.57598074,41.25418764,40.87474434,0.159802181,Moderate Stress
38.35078871,23.10225575,24.9490058,51.65778909,863.4829619,7.184161045,25.14241191,49.39984743,18.81037855,26.08209363,0.640165252,Healthy
31.29316216,29.26296544,16.37660005,67.90181861,369.6975895,5.657508091,24.98932962,41.05281474,13.64180445,26.29492897,0.458002823,Healthy
14.73250368,28.1905399,24.65134268,53.8624363,716.7591808,7.009687428,12.78409265,23.52534582,30.00716089,45.61028142,1.331371237,High Stress
28.48894958,21.56956215,23.17081816,46.93427093,336.3566807,7.164521696,34.51024652,40.2668613,14.23202974,37.71135736,1.303230711,Moderate Stress
38.15865761,18.93494504,15.62523963,54.73299412,305.7832098,6.107192397,29.28938626,45.49180638,22.16600619,20.43960223,1.209413533,Healthy
23.07181568,29.81092,16.85273037,41.6559529,955.5091383,5.783262621,42.56395825,32.16325943,36.979223,23.92555902,0.974352679,Moderate Stress
12.55947753,21.43127725,20.15639057,64.29479195,329.4769742,5.757476275,48.03791987,26.48163558,45.1962255,28.85621999,1.126305784,High Stress
25.94447491,18.14434357,22.20320746,61.28860761,937.4542624,6.087086516,22.02841257,24.12663839,26.75012574,29.31592603,0.214654072,Moderate Stress
14.38310405,25.10939517,21.58620622,41.19357529,235.0556025,6.050556927,11.71462655,39.10636848,18.75816988,47.14045221,0.958589319,High Stress
29.7596361,28.65518263,21.41696213,64.06023862,587.5597623,6.282474666,48.20384502,11.56561325,19.28153083,46.6229082,1.382446825,Moderate Stress
26.06722094,29.55132798,20.06581605,47.60921818,430.0082818,6.795018346,12.20269393,12.71374805,41.62183361,42.48680824,1.974770985,High Stress
20.61207743,27.70488993,18.55853291,66.36183898,336.9069972,6.918504011,14.28126164,10.47828491,48.49975282,44.42011168,0.617944623,High Stress
19.79979123,29.1160162,15.51377479,68.22840976,822.8018483,7.224027551,46.19337258,22.09577964,18.35759323,46.01487221,1.921826567,High Stress
38.79870254,24.82128436,19.45277854,48.2225771,870.5439518,5.615847877,11.35428484,13.79869976,15.54365941,42.97336091,0.69124165,High Stress
15.28798151,23.86383307,17.31462232,52.01363936,590.1276827,7.436638712,15.16718813,19.93528797,20.93910108,41.57447368,1.800706364,High Stress
26.87314784,21.18922062,16.25952459,61.4708804,815.8876426,5.622661568,20.97239321,12.67218371,25.1242295,31.72321961,1.575505541,Moderate Stress
38.51827917,18.77660745,23.23972258,52.87657435,934.3162626,6.652806915,23.37261853,10.24046667,19.44194207,41.08838236,1.00448287,Healthy
34.34274446,22.00292849,16.20413291,44.11662785,727.9872546,5.660619941,35.09890715,49.13666205,18.16241426,34.78437789,0.472649184,Healthy
20.93653372,24.49075641,23.83424033,41.55901337,497.7693929,6.866454265,11.28905973,37.63002138,40.48720268,46.81132399,0.677026942,High Stress
14.50446379,20.64922591,15.19373189,57.14519189,770.1755164,6.865545836,24.85327017,14.7089261,46.06123619,21.32855788,0.832925213,High Stress
30.13392938,26.40629845,16.45946114,56.68455678,273.0597227,5.875493734,22.54700213,45.80172478,10.69180533,29.222679,0.197536856,Healthy
34.63747993,26.7373653,18.79481135,69.32154335,675.8503669,6.477156305,41.71971489,35.31248723,43.90430008,46.60224282,1.337310035,Healthy
28.25440942,25.88920848,15.14757151,56.17522885,762.7378851,6.587476749,24.40684834,26.08695703,23.80022998,29.24851827,0.544408466,Moderate Stress
21.43901821,28.13330626,21.29780303,44.45734368,934.4721448,6.842711274,42.5016821,14.86713417,14.45506322,36.15892322,1.804994875,Moderate Stress
35.93508334,26.25635003,21.56417966,64.70730585,551.027142,5.70598986,30.24586314,33.06718351,32.45722582,38.7886264,1.369694611,Healthy
16.82206407,23.31423737,16.46795362,41.14038354,934.6695193,6.052442136,30.08742052,23.69948727,10.7136658,47.14671266,1.806142655,High Stress
21.58235732,20.19227741,17.08520076,44.84743775,245.0194678,5.958499944,12.37322827,38.07163376,49.6007567,24.70841706,1.837473052,High Stress
14.48397349,29.33000627,16.14839503,45.4861548,687.637654,6.529229352,45.78634485,47.20857844,46.82562532,34.90279918,0.775965359,High Stress
38.89432269,19.77243366,16.78492485,46.24003897,587.251506,5.717636652,39.70366086,16.84072456,25.5289973,27.77409013,1.296056953,Healthy
31.90066101,18.40789471,15.37518925,45.28176072,472.8385875,6.752486375,37.51913265,20.88896579,33.43600906,22.675858,1.578192468,Healthy
26.7144008,25.70074305,17.06843888,47.63014167,559.1633947,6.105230688,41.97196677,34.68278185,38.71075003,38.98749876,1.898170273,Moderate Stress
34.65500515,25.02907137,17.73920342,48.34857854,370.360704,6.391124452,45.3975128,46.92743424,49.16606413,24.73879902,0.137887117,Healthy
22.09975323,27.45302256,24.39112552,56.33414438,613.6269624,6.221066474,19.19726678,23.68133948,21.36663467,23.88374813,0.633456234,Moderate Stress
21.49603897,23.91969663,16.10620554,45.00231576,457.9750483,5.653693458,34.18874965,44.41154601,27.9084877,42.28587608,0.457806261,Moderate Stress
14.99069976,20.92308547,22.45504203,63.44597622,845.5959299,6.98973099,36.23155026,28.71656554,29.58482707,44.60028425,1.583682274,High Stress
39.30673607,27.11968597,22.0193488,45.58236599,287.8827313,6.296866978,47.69260956,37.15004553,40.56526338,38.45008344,1.371026341,Healthy
27.64733001,21.70398691,17.96318144,65.91232221,325.5843705,6.59069099,49.16757738,23.36119431,26.3734792,21.03076426,0.937683693,Moderate Stress
24.1531739,25.28838761,22.8234767,64.65932263,889.0051089,6.007393707,24.14918171,32.69940732,46.941595,38.57996477,1.936198976,Moderate Stress
21.40448756,27.10544665,24.44465858,46.56746023,575.9643802,5.734311203,18.36730201,46.83181291,11.74776968,35.00565079,0.68404429,Moderate Stress
18.09018786,25.15075981,17.25371609,58.99101707,407.8341803,6.69790861,47.77491869,26.05422216,19.39145203,46.97701387,0.452817842,High Stress
32.76234853,28.34804159,15.03610014,52.57920537,655.6423501,7.379909213,31.13613587,22.18411982,11.2691617,28.93843978,1.733667731,Healthy
29.49686339,27.97304868,23.79988323,49.50055476,867.6988374,6.643074508,47.89559058,35.80914892,17.95704228,21.57486166,1.421105871,Moderate Stress
31.91716296,19.05368324,16.44511467,56.02722291,335.3489732,6.270324072,41.99338742,33.91940004,21.31183935,22.93740767,0.090161947,Healthy
33.59216854,20.93587075,22.79346064,41.97037524,531.1884542,7.383529729,47.87255025,40.17348896,41.79991954,46.79710019,1.750485975,Healthy
25.49690931,27.08149791,15.74008739,57.8384477,726.0924317,6.946650142,14.85975046,46.8505261,17.66471572,21.78663479,1.19233831,High Stress
27.24669117,29.83962821,22.62499364,68.32595261,789.8657802,5.580034278,45.385109,33.69676092,30.52562305,41.65392611,1.473112124,Moderate Stress
27.59583322,27.41346537,19.03551787,51.94967784,201.7361725,6.134534845,24.55637298,22.44584117,15.6665714,22.76362886,0.396653325,Moderate Stress
29.75301902,21.88172934,20.15838513,61.46567747,505.4500186,5.603685911,46.40982446,46.19268786,23.29897579,42.1937277,1.831723344,Moderate Stress
19.44610216,18.07658046,15.18241909,56.1928233,913.2664576,6.575806357,39.00428326,42.91199519,41.44506447,25.72830222,1.192249224,High Stress
23.77442301,28.06868424,16.39382178,46.4551424,809.7461789,6.840162656,27.72577526,21.31504743,29.18789805,44.13118573,1.719503617,Moderate Stress
25.60961489,24.5667497,21.2812001,54.1328489,959.6685585,6.145108867,49.71914788,31.70315582,46.98117025,43.57081651,0.277177071,Moderate Stress
25.29646113,21.60092485,21.84366697,64.39419843,910.3758829,6.284028412,28.88406245,21.28610417,14.67973231,46.94710082,1.642758123,Moderate Stress
18.10466009,29.16231338,19.95514264,64.07656555,598.3379516,6.141434971,20.94018939,32.69375104,35.89209655,41.49729727,0.647773204,High Stress
39.76196613,21.44992611,20.45224768,69.01066594,792.7701263,6.273629931,19.71370891,39.82364269,37.53481304,35.09560905,0.943806987,Moderate Stress
18.44857102,25.94293012,19.03437646,66.83532618,815.1058487,6.722320769,45.17889804,34.36942369,20.16987318,22.12641793,1.626029673,High Stress
39.3511675,21.16264152,20.00071065,66.59485479,469.3144201,6.540270609,32.59444112,23.77334563,26.44328922,25.75271037,1.595309388,Healthy
30.75993585,23.5972301,23.76707429,47.18794686,401.460321,7.301320561,23.67775441,43.07534245,32.10743599,33.41152191,1.106857099,Healthy
15.38192433,28.09152211,18.89240741,49.7996226,960.172447,7.124927889,37.92896355,42.89569989,28.26080366,24.67669641,1.133402204,High Stress
18.67658876,27.38857907,23.12923472,60.30159543,289.960649,6.70382006,41.53973305,44.70069605,46.22928784,36.08525412,0.288190188,High Stress
38.80479084,20.33880491,17.53546457,57.1448653,951.0328298,7.364882363,33.449788,49.35202313,16.91693355,26.33448679,0.625531699,Healthy
22.09620251,20.85803463,21.22876039,57.92195005,992.0737818,5.844787608,18.20082473,38.36914021,31.90277291,47.65351278,0.0646609,Moderate Stress
25.14214021,21.82717238,19.91782315,44.23079834,669.2563908,5.641228672,17.81030851,12.37508816,47.28561059,32.06542665,1.145124469,Moderate Stress
32.45784369,19.61879791,20.07523443,54.82149718,942.6435858,6.027877789,47.61621233,11.43257881,26.42767091,24.01129788,0.80758763,Healthy
23.22775203,19.38043454,15.63176527,45.33443804,653.927075,6.0844791,24.0485156,20.60944767,33.85406485,45.43611118,0.353308631,Moderate Stress
33.6613948,29.12718183,16.58451576,63.8256798,508.2803303,7.4647373,34.54306287,30.90057995,42.44154542,48.59973711,1.625187969,Healthy
36.03925027,20.20433777,16.9406117,57.74945775,872.482129,5.832478991,10.46013986,21.58552799,39.80944746,40.41772829,1.628539269,High Stress
33.47525615,21.85538443,18.46036095,63.13450287,919.6909425,6.890848216,36.79274754,43.95653658,49.22391315,34.07382694,1.674651585,Healthy
26.82938621,19.5492496,24.04269255,54.85925876,656.7101448,5.843411135,44.65511254,25.73898569,12.78230419,42.53051184,1.97300613,Moderate Stress
29.03061715,21.6320314,17.72457064,61.11411478,400.4810257,5.626570612,23.94357612,42.26596494,44.35932184,26.6904991,0.899804348,Moderate Stress
28.70773853,23.79791211,17.5455067,53.10340436,559.7582281,5.527562291,27.88937555,40.36293569,32.34307677,41.60759086,1.04577655,Moderate Stress
19.58770151,18.6739696,24.24525694,53.42869479,334.6407305,6.708227352,49.25357116,32.49772735,37.05668465,24.85335632,0.316434872,High Stress
23.65587421,21.61447467,24.73720121,47.95718715,942.30386,5.545983347,40.80079588,36.98900259,28.15081112,37.934127,1.236748233,Moderate Stress
15.42390632,25.02371998,19.71006747,62.0097908,753.8430396,6.038316746,31.78749989,44.02666927,15.30740497,26.67311404,1.709155899,High Stress
35.31098535,24.03958645,22.87973595,51.84999034,398.7373487,5.654782307,44.19122157,25.68956631,15.5125231,22.16838154,0.071742044,Healthy
12.3171923,21.25250615,22.10568767,60.0431373,889.0177123,7.019842842,12.64440973,33.06892129,41.21654898,40.49627207,0.546863885,High Stress
30.74047074,29.40586166,24.90602632,69.8128204,819.5275231,5.603673003,40.63387542,48.56507356,44.01768486,46.88162111,1.94922138,Healthy
29.7655407,19.68020149,22.29111753,60.75617501,543.4118556,5.710249077,45.4433125,25.75402101,36.14273822,22.2341958,0.196165554,Moderate Stress
13.72385117,23.33443041,18.29737663,68.48812754,748.6668548,6.576486944,46.12962084,43.99222367,41.88466964,38.35648541,0.159597772,High Stress
36.98774959,26.57784901,16.92234211,50.51896022,272.6525119,5.897154029,40.74996225,35.0351939,42.08346021,45.41939736,0.992796305,Healthy
20.06947058,26.42813477,23.2342863,54.7119662,407.3755412,6.916608809,25.88345982,41.01056557,46.67620177,21.74532769,1.141207096,Moderate Stress
39.58417972,26.31273106,23.14724062,43.55921983,810.4689025,5.620880324,42.74223192,41.99487287,40.42525357,36.26438233,0.303477432,Healthy
32.93919492,28.2028878,19.67549178,53.83442276,701.9089707,5.807615406,39.73920623,22.97569604,26.3324082,47.60741148,0.439517432,Healthy
11.90385648,28.70441867,17.02895799,54.67228746,719.8937958,7.058840364,21.57890715,37.06110034,35.77353364,28.02178234,1.440443328,High Stress
14.21626641,22.90204248,22.02093676,47.39337846,443.3245288,6.757114299,45.5495694,17.73400337,46.86314873,35.69391251,0.588687986,High Stress
30.67313888,26.63386973,17.19548131,59.57879422,626.809665,7.002256304,41.95704214,17.65701988,29.27147373,24.62522927,0.900440494,Healthy
12.51455753,26.42082706,16.58256255,41.08666553,813.0506745,6.685820863,48.68862734,30.31092685,33.43617614,30.57000422,1.767726451,High Stress
17.32748262,28.83015899,16.21851942,56.48557811,672.0993195,7.017741254,41.87922005,44.56796814,36.50354123,24.59268888,0.350142052,High Stress
21.06281453,26.57452741,19.01072846,43.90043052,823.1912204,5.535065544,19.45120163,11.65178297,23.34238679,29.97039964,0.553463099,Moderate Stress
30.60028342,26.71999101,18.07611105,65.41103576,987.2998063,5.957177415,35.1861197,23.31155656,19.36839395,39.29747149,0.638909072,Healthy
21.84184227,26.41706267,17.55700129,40.69675525,987.2083033,6.792928697,30.78641738,49.71871083,31.39140255,20.0350688,1.086175286,Moderate Stress
15.26081614,26.74095905,23.90402294,65.74063985,325.961494,6.468321416,15.92541307,43.80345319,49.13871189,22.05206237,1.64351402,High Stress
19.46967022,22.21269757,21.46883855,66.12251861,705.6225895,6.494608455,40.58307339,29.63247832,14.83443781,31.1108834,1.533765072,High Stress
29.46610142,21.70366332,16.83770601,62.31537439,572.7545817,6.768464636,49.86062326,25.09673803,15.26987615,25.81648891,0.643737384,Moderate Stress
39.34961791,24.10758414,16.24623236,49.62304774,944.8335248,7.276721973,23.07004392,19.60193651,35.0118359,31.36956725,1.270088976,Healthy
34.61439073,21.79769173,23.66527211,46.52277292,693.1340472,7.305798206,18.11133019,25.49832227,10.22336293,35.44905622,1.405540863,Moderate Stress
17.08190212,27.58928066,23.58426738,61.35127882,999.1524446,5.831114294,48.83527997,13.75494357,43.99323992,29.35023103,0.479020772,High Stress
37.78824651,21.3449958,15.61755856,68.84648404,235.7036549,6.462079663,31.34638295,47.30711031,46.66448466,36.17708344,1.000035758,Healthy
20.33051753,24.39747095,18.15414271,44.1982646,973.4294479,5.744313388,34.21185181,42.39573385,10.13861589,21.35182951,0.612417029,Moderate Stress
10.97549588,27.40448865,20.69852045,61.47788866,953.5242794,7.040825068,30.81233766,41.52529172,12.88978798,42.15782387,0.164827813,High Stress
33.88816079,23.37964779,18.68620423,52.32446136,409.4296407,6.05532873,42.61886855,22.43651961,28.11649271,41.85258666,1.788021157,Healthy
16.58795707,23.36978239,15.44009467,52.15638903,920.4244655,6.256300028,46.90608065,46.02008192,17.86221308,41.12225097,0.749970782,High Stress
13.672978,26.69142956,15.94668913,62.0838153,828.866799,5.639160498,46.62292523,37.88825774,30.33737961,23.97843652,0.992278602,High Stress
34.09510019,20.74993025,18.32903185,44.88951957,348.1821495,5.93887681,24.56815786,12.05088917,28.11881187,37.34983635,1.592207773,Healthy
22.80868678,26.44364261,17.21499544,67.78201111,555.9594377,6.508305818,39.84229847,32.70364248,29.83438169,44.65142858,0.306267469,Moderate Stress
30.89634323,26.48001031,24.87382385,62.17147943,386.4555613,7.193811993,23.55196145,10.98592149,46.17563071,33.38977857,0.436456608,Healthy
23.26916974,28.03934023,23.60653777,48.53982908,277.2811299,7.415283068,10.4712151,14.19073189,27.58200804,26.96569145,1.420132497,High Stress
32.33877638,20.18555607,21.17553844,54.62268269,992.4133654,6.626346941,12.77424823,22.13431284,27.3818926,38.97962369,1.645008617,High Stress
39.95439919,19.90842067,24.7441523,58.88490895,761.5879821,6.650325164,18.23533859,11.20284011,39.66180788,35.65763957,0.317305505,Moderate Stress
27.31329827,24.8975828,24.33709446,45.77758384,214.4706446,7.444837348,39.06397735,34.29819682,46.35915797,32.55957578,0.288449641,Moderate Stress
39.09941643,19.1383932,16.9904371,67.09234007,702.6202504,6.813647765,25.12436182,16.29631788,46.52521215,47.97040964,1.003312442,Healthy
35.20212818,18.73040961,20.40657669,61.36656944,787.0324528,6.917217246,37.67862582,21.99797383,29.95000089,37.60823979,1.561843466,Healthy
20.61237778,25.27649655,15.31347931,53.37679005,449.9381138,6.817258699,47.51332396,32.53360681,39.10141879,47.93791858,1.302865212,Moderate Stress
14.39975903,21.02854376,20.41243829,53.85686474,590.7270823,6.813903955,38.41211301,24.54609818,17.73556345,22.26017831,0.782687799,High Stress
12.2916475,23.79255449,23.00095175,47.87400083,501.1233967,5.675323462,22.58340897,28.54736074,42.52628394,30.83298878,0.147261804,High Stress
22.52595924,20.13582811,15.64346414,47.26176435,978.3417255,6.823394987,31.88081851,42.83351849,26.06246402,32.77274594,0.578323758,Moderate Stress
24.79805178,21.41335568,22.59435473,44.89819429,742.2742782,6.445609684,10.83702412,15.2961536,42.09731545,36.82204444,1.036109602,High Stress
28.99816625,27.54991624,15.00371007,63.23790663,485.8037123,6.565342243,48.21086795,17.8755643,18.67665364,40.33694867,0.706616854,Moderate Stress
34.95112669,28.47002833,22.04954498,41.71327834,296.4853745,7.106396758,33.63868531,24.49339177,24.19851326,31.57256713,0.755031659,Healthy
23.47025439,22.37888837,15.22816561,52.41826176,232.5589313,7.405532814,46.62858755,49.83005208,42.2407172,36.59646429,1.52928683,Moderate Stress
14.03736422,18.87752483,19.0238578,61.92883527,699.5096374,7.374434759,15.23928851,29.35994347,19.82209514,43.04283404,1.255005817,High Stress
19.07964594,25.81007306,16.95921026,46.46374726,875.4478597,7.40063171,14.93537159,33.86334052,37.01927014,41.33215956,1.02620865,High Stress
33.4691449,20.71390516,24.3302139,68.46334941,741.8921643,5.731429359,29.4881138,43.98035947,40.94049779,44.39970201,1.08175953,Healthy
18.96316067,27.73585924,23.97844383,53.72079371,809.2515945,6.510992368,22.82414078,45.59555399,48.17557629,23.9105918,1.20007133,High Stress
18.75771796,27.35337862,24.03801331,57.34366973,678.8443127,5.523255647,20.85830012,16.37561762,46.57102529,27.68377959,1.953270259,High Stress
38.62450164,24.34122072,23.3613803,60.78536829,387.3174932,6.666973787,23.6738709,49.95870653,38.32810125,40.72088968,1.142144201,Healthy
12.2265143,21.83651448,23.75360844,43.79997011,981.9480794,5.633357255,33.39942498,11.28906704,40.13652256,48.69677474,0.571560079,High Stress
32.82109022,25.81736044,22.06886535,55.70589945,380.7727629,6.240675521,28.98119582,16.75707377,18.23942417,27.57110655,0.281582143,Healthy
28.9823813,29.3750884,17.08336948,40.51156787,403.8401831,7.23983146,48.88797826,33.72713349,19.95345964,48.59191362,1.848581964,Moderate Stress
35.79074811,18.97002125,19.42337225,48.03197537,372.2476498,6.255581934,37.23918005,10.35775618,31.34464502,40.81687644,1.020133496,Healthy
32.61385001,25.01977516,23.26550153,57.26775328,309.2102623,5.827910509,40.14308129,32.98997477,10.12997177,22.19574042,0.864970525,Healthy
11.8302533,28.04630199,24.07063374,68.37938744,226.9010938,6.913800272,37.52776647,33.30191023,16.26847024,38.01455588,1.596346748,High Stress
24.82140469,19.50158017,17.29917659,63.28953424,440.3021526,5.569604569,40.82936257,27.38025858,15.2447216,41.31352623,1.711082175,Moderate Stress
31.44984421,28.08552013,18.27984285,56.93752677,285.4107578,5.781610503,36.45315769,31.04693593,48.9409069,24.82692053,0.35730613,Healthy
35.49753552,29.31392514,20.49612312,69.43580464,281.7655491,7.206702432,46.28037317,36.88596775,49.98194528,41.28871338,1.646932659,Healthy
33.53571566,27.22152298,22.01075927,55.28664223,616.4081724,7.346427275,42.48680932,49.48573487,24.53714058,25.16978372,1.296139485,Healthy
19.86564054,27.64777274,19.62705265,55.73096063,472.6943274,7.303716011,12.50908004,29.57815257,20.26795813,27.52113188,1.745996042,High Stress
13.95495909,27.91992615,20.23143803,45.71553696,350.0429397,7.238331714,18.89422088,27.97818002,20.61576363,48.79781086,0.122833996,High Stress
23.27682513,28.41519935,15.40485365,46.34566521,425.2526907,5.808106486,49.18610002,24.64686004,32.97337643,20.69467382,1.275296563,Moderate Stress
32.36575029,27.90747843,15.44658953,56.90226311,510.3915511,6.210212086,32.09583294,31.38795346,35.14493371,27.79410055,0.271106274,Healthy
23.12992334,20.82752103,19.95819513,65.13944817,649.3244861,6.115909165,20.06675553,18.76570044,43.16796096,31.72610952,0.720678323,Moderate Stress
16.36437882,29.03653227,16.42925499,67.1770364,547.2956363,6.277827639,20.58699887,36.08850186,18.86509942,38.26801816,0.464011502,High Stress
39.56519589,24.97874944,16.02895662,42.87212693,673.5058324,5.743272881,28.21125967,43.5680683,44.08022501,30.5769739,0.452686811,Healthy
18.51737485,27.89766438,16.68134052,44.63365491,436.3156733,7.15718979,26.12783862,10.05585892,17.97878367,28.54495895,1.30535642,High Stress
35.84290819,29.18305565,17.29678193,53.21652382,483.8859989,7.038501701,14.40052106,48.08709251,12.7449517,46.47681287,0.860010506,High Stress
36.52879219,18.57102753,24.2185524,44.8558519,634.4387802,5.612742948,38.35093557,47.61287804,40.63504531,30.52739375,0.347860834,Healthy
13.99293899,21.89245462,16.97172458,52.06247153,919.8311045,6.893573146,28.52969082,12.72145879,41.78941971,28.72082585,1.182917642,High Stress
35.45906518,28.11379951,20.78137087,51.79635244,820.6184255,5.657311642,45.67575289,23.90413845,49.61072802,23.02979442,1.70184663,Healthy
18.95631776,21.963611,18.84530472,44.25247978,786.9776068,7.034038362,16.75635505,26.98082567,13.42462833,26.95678048,1.153228956,High Stress
28.78009903,21.55320098,22.65896637,65.86910224,534.9917879,6.271037523,19.31104341,41.01342782,39.55307753,24.49954708,0.903813786,Moderate Stress
32.51644279,26.85251127,23.11276614,47.47378886,839.6132084,5.683162103,43.37790817,40.89900085,33.88030545,49.08267532,1.943406118,Healthy
11.99584653,24.25770688,23.74298364,67.35296968,549.6048535,6.220458817,23.41769411,22.37428221,10.03039753,28.19043473,0.519152449,High Stress
25.16119122,21.05296476,23.89919327,43.21440263,802.8853119,6.714822073,32.60994468,22.67180409,43.32519574,30.77658637,1.57419489,Moderate Stress
32.82756217,26.54367634,17.104036,67.00301229,761.9370904,5.899486099,41.75308929,39.92472583,45.70418038,49.44366783,1.783099285,Healthy
22.53352316,25.1486147,19.44322548,65.17070672,750.651528,7.132284269,23.34650243,48.20488245,24.26316645,44.51181079,0.811755219,Moderate Stress
39.93675092,23.10314768,16.4613818,53.3373175,486.3478319,5.821070194,25.68720174,21.47822839,41.09131036,28.98150087,1.026632826,Healthy
25.41955309,24.66055717,21.33129548,41.23910696,375.4558685,6.87015801,42.28391952,46.26188182,32.82894051,22.96010501,0.556736341,Moderate Stress
37.31688961,25.15360061,22.76079428,50.07179328,874.7820676,6.026863232,16.62844364,28.42061333,32.44636094,24.16518524,1.357899694,Moderate Stress
32.67039646,21.00152671,18.55887587,67.34102231,306.3670063,6.693093561,12.85462856,32.56478323,30.46448425,34.74398608,1.745599316,High Stress
24.44315471,29.31275703,16.4697622,62.18416232,583.051157,6.248055114,48.24632594,26.32060729,36.77112663,43.17369959,1.590747106,Moderate Stress
26.32622006,24.88546968,18.25061081,50.07145418,769.3603529,7.167154779,41.92058348,20.81575217,16.42876656,45.69136123,0.277303014,Moderate Stress
23.30321478,27.59567029,20.35671244,47.07283545,534.50279,6.477866196,34.40270033,26.44980868,22.14954764,29.51008322,0.559273858,Moderate Stress
38.18522316,19.99070452,24.8284881,57.87174319,588.7554879,6.869011963,16.79113722,23.28977907,33.36105645,27.03880158,0.655163203,Moderate Stress
18.14834742,26.00895716,17.54419264,40.41897592,501.1502018,6.873819152,15.2296919,48.63977358,48.83568559,28.91233208,1.679294508,High Stress
38.29549747,28.81944176,16.0600775,54.32717962,742.0514093,6.528736364,30.03496197,17.1873526,23.11825382,37.89939356,0.715982107,Healthy
30.57240455,19.94939518,17.14541588,67.89806399,991.2418266,7.212862912,28.85703208,39.58899809,12.88663481,30.14456837,1.276669054,Healthy
28.69650608,26.16075916,23.12644211,63.79066412,690.8447398,5.530083926,32.4193989,16.89292327,38.02826076,21.02506251,0.603892826,Moderate Stress
22.81683011,20.35544212,15.88969959,48.59014873,920.2114786,6.409385629,35.96526309,25.53739709,22.14501626,39.55633233,0.1068846,Moderate Stress
33.26339556,20.63104665,16.96779719,45.7198076,208.3443927,6.927090926,25.00694605,15.70055301,30.72398046,36.64744125,0.234616374,Healthy
13.20188878,18.21877068,21.31328889,40.99872032,819.1242799,7.334165018,31.02250101,47.48704776,31.98102966,39.66574891,1.624298551,High Stress
30.97263726,27.30609239,23.5303933,51.10616844,465.6783755,6.84950318,43.17266019,18.93693273,49.37961764,47.92314902,0.456388422,Healthy
11.35654176,28.08755695,16.31611791,42.04916458,239.6920229,6.339062475,16.91677092,45.03849516,26.98489179,30.09788383,1.872033177,High Stress
30.26102354,27.15701889,16.56829226,60.59087007,864.8935146,5.711976003,33.75306537,19.06844435,20.50921469,39.34446002,0.261982456,Healthy
37.41423506,28.65626405,16.46386857,54.64225143,422.2685321,7.260990865,15.00200071,32.92024762,28.69364714,30.20758472,1.309062011,Moderate Stress
